#######################################################
# Number of atoms:       400
# Maximum num of neighbours:         6
#######################################################
#  iatom    jatom  itype  jtype        r_{ij}^x        r_{ij}^y        r_{ij}^z        D_{ij}^x        D_{ij}^y        D_{ij}^z           |rij|
     333      354     1     1     -5.0000E-01     -8.6603E-01      0.0000E+00      0.0000E+00      0.0000E+00      8.0000E-01      1.0000E+00
     333      353     1     1      5.0000E-01     -8.6603E-01      0.0000E+00      0.0000E+00      0.0000E+00     -8.0000E-01      1.0000E+00
     333      332     1     1      1.0000E+00      0.0000E+00      0.0000E+00      0.0000E+00      0.0000E+00      8.0000E-01      1.0000E+00
     333      313     1     1     -5.0000E-01      8.6603E-01      0.0000E+00      0.0000E+00      0.0000E+00      8.0000E-01      1.0000E+00
     333      312     1     1      5.0000E-01      8.6603E-01      0.0000E+00      0.0000E+00      0.0000E+00     -8.0000E-01      1.0000E+00
     334      335     1     1     -1.0000E+00      0.0000E+00      0.0000E+00      0.0000E+00      0.0000E+00     -8.0000E-01      1.0000E+00
     334      355     1     1     -5.0000E-01     -8.6603E-01      0.0000E+00      0.0000E+00      0.0000E+00      8.0000E-01      1.0000E+00
     334      354     1     1      5.0000E-01     -8.6603E-01      0.0000E+00      0.0000E+00      0.0000E+00     -8.0000E-01      1.0000E+00
     334      333     1     1      1.0000E+00      0.0000E+00      0.0000E+00      0.0000E+00      0.0000E+00      8.0000E-01      1.0000E+00
     334      314     1     1     -5.0000E-01      8.6603E-01      0.0000E+00      0.0000E+00      0.0000E+00      8.0000E-01      1.0000E+00
     334      313     1     1      5.0000E-01      8.6603E-01      0.0000E+00      0.0000E+00      0.0000E+00     -8.0000E-01      1.0000E+00
     335      336     1     1     -1.0000E+00      0.0000E+00      0.0000E+00      0.0000E+00      0.0000E+00     -8.0000E-01      1.0000E+00
     335      356     1     1     -5.0000E-01     -8.6603E-01      0.0000E+00      0.0000E+00      0.0000E+00      8.0000E-01      1.0000E+00
     335      355     1     1      5.0000E-01     -8.6603E-01      0.0000E+00      0.0000E+00      0.0000E+00     -8.0000E-01      1.0000E+00
     335      334     1     1      1.0000E+00      0.0000E+00      0.0000E+00      0.0000E+00      0.0000E+00      8.0000E-01      1.0000E+00
     335      315     1     1     -5.0000E-01      8.6603E-01      0.0000E+00      0.0000E+00      0.0000E+00      8.0000E-01      1.0000E+00
     335      314     1     1      5.0000E-01      8.6603E-01      0.0000E+00      0.0000E+00      0.0000E+00     -8.0000E-01      1.0000E+00
     336      337     1     1     -1.0000E+00      0.0000E+00      0.0000E+00      0.0000E+00      0.0000E+00     -8.0000E-01      1.0000E+00
     336      357     1     1     -5.0000E-01     -8.6603E-01      0.0000E+00      0.0000E+00      0.0000E+00      8.0000E-01      1.0000E+00
     336      356     1     1      5.0000E-01     -8.6603E-01      0.0000E+00      0.0000E+00      0.0000E+00     -8.0000E-01      1.0000E+00
     336      335     1     1      1.0000E+00      0.0000E+00      0.0000E+00      0.0000E+00      0.0000E+00      8.0000E-01      1.0000E+00
     336      316     1     1     -5.0000E-01      8.6603E-01      0.0000E+00      0.0000E+00      0.0000E+00      8.0000E-01      1.0000E+00
     336      315     1     1      5.0000E-01      8.6603E-01      0.0000E+00      0.0000E+00      0.0000E+00     -8.0000E-01      1.0000E+00
     337      338     1     1     -1.0000E+00      0.0000E+00      0.0000E+00      0.0000E+00      0.0000E+00     -8.0000E-01      1.0000E+00
     337      358     1     1     -5.0000E-01     -8.6603E-01      0.0000E+00      0.0000E+00      0.0000E+00      8.0000E-01      1.0000E+00
     337      357     1     1      5.0000E-01     -8.6603E-01      0.0000E+00      0.0000E+00      0.0000E+00     -8.0000E-01      1.0000E+00
     337      336     1     1      1.0000E+00      0.0000E+00      0.0000E+00      0.0000E+00      0.0000E+00      8.0000E-01      1.0000E+00
     337      317     1     1     -5.0000E-01      8.6603E-01      0.0000E+00      0.0000E+00      0.0000E+00      8.0000E-01      1.0000E+00
     337      316     1     1      5.0000E-01      8.6603E-01      0.0000E+00      0.0000E+00      0.0000E+00     -8.0000E-01      1.0000E+00
     338      339     1     1     -1.0000E+00      0.0000E+00      0.0000E+00      0.0000E+00      0.0000E+00     -8.0000E-01      1.0000E+00
     338      359     1     1     -5.0000E-01     -8.6603E-01      0.0000E+00      0.0000E+00      0.0000E+00      8.0000E-01      1.0000E+00
     338      358     1     1      5.0000E-01     -8.6603E-01      0.0000E+00      0.0000E+00      0.0000E+00     -8.0000E-01      1.0000E+00
     338      337     1     1      1.0000E+00      0.0000E+00      0.0000E+00      0.0000E+00      0.0000E+00      8.0000E-01      1.0000E+00
     338      318     1     1     -5.0000E-01      8.6603E-01      0.0000E+00      0.0000E+00      0.0000E+00      8.0000E-01      1.0000E+00
     338      317     1     1      5.0000E-01      8.6603E-01      0.0000E+00      0.0000E+00      0.0000E+00     -8.0000E-01      1.0000E+00
     339      340     1     1     -1.0000E+00      0.0000E+00      0.0000E+00      0.0000E+00      0.0000E+00     -8.0000E-01      1.0000E+00
     339      360     1     1     -5.0000E-01     -8.6603E-01      0.0000E+00      0.0000E+00      0.0000E+00      8.0000E-01      1.0000E+00
     339      359     1     1      5.0000E-01     -8.6603E-01      0.0000E+00      0.0000E+00      0.0000E+00     -8.0000E-01      1.0000E+00
     339      338     1     1      1.0000E+00      0.0000E+00      0.0000E+00      0.0000E+00      0.0000E+00      8.0000E-01      1.0000E+00
     339      319     1     1     -5.0000E-01      8.6603E-01      0.0000E+00      0.0000E+00      0.0000E+00      8.0000E-01      1.0000E+00
     339      318     1     1      5.0000E-01      8.6603E-01      0.0000E+00      0.0000E+00      0.0000E+00     -8.0000E-01      1.0000E+00
     340      321     1     1     -1.0000E+00      0.0000E+00      0.0000E+00      0.0000E+00      0.0000E+00     -8.0000E-01      1.0000E+00
     340      341     1     1     -5.0000E-01     -8.6603E-01      0.0000E+00      0.0000E+00      0.0000E+00      8.0000E-01      1.0000E+00
     340      360     1     1      5.0000E-01     -8.6603E-01      0.0000E+00      0.0000E+00      0.0000E+00     -8.0000E-01      1.0000E+00
     340      339     1     1      1.0000E+00      0.0000E+00      0.0000E+00      0.0000E+00      0.0000E+00      8.0000E-01      1.0000E+00
     340      320     1     1     -5.0000E-01      8.6603E-01      0.0000E+00      0.0000E+00      0.0000E+00      8.0000E-01      1.0000E+00
     340      319     1     1      5.0000E-01      8.6603E-01      0.0000E+00      0.0000E+00      0.0000E+00     -8.0000E-01      1.0000E+00
     341      342     1     1     -1.0000E+00      0.0000E+00      0.0000E+00      0.0000E+00      0.0000E+00     -8.0000E-01      1.0000E+00
     341      362     1     1     -5.0000E-01     -8.6603E-01      0.0000E+00      0.0000E+00      0.0000E+00      8.0000E-01      1.0000E+00
     341      361     1     1      5.0000E-01     -8.6603E-01      0.0000E+00      0.0000E+00      0.0000E+00     -8.0000E-01      1.0000E+00
     341      360     1     1      1.0000E+00      0.0000E+00      0.0000E+00      0.0000E+00      0.0000E+00      8.0000E-01      1.0000E+00
     341      321     1     1     -5.0000E-01      8.6603E-01      0.0000E+00      0.0000E+00      0.0000E+00      8.0000E-01      1.0000E+00
     341      340     1     1      5.0000E-01      8.6603E-01      0.0000E+00      0.0000E+00      0.0000E+00     -8.0000E-01      1.0000E+00
     342      343     1     1     -1.0000E+00      0.0000E+00      0.0000E+00      0.0000E+00      0.0000E+00     -8.0000E-01      1.0000E+00
     342      363     1     1     -5.0000E-01     -8.6603E-01      0.0000E+00      0.0000E+00      0.0000E+00      8.0000E-01      1.0000E+00
     342      362     1     1      5.0000E-01     -8.6603E-01      0.0000E+00      0.0000E+00      0.0000E+00     -8.0000E-01      1.0000E+00
     342      341     1     1      1.0000E+00      0.0000E+00      0.0000E+00      0.0000E+00      0.0000E+00      8.0000E-01      1.0000E+00
     342      322     1     1     -5.0000E-01      8.6603E-01      0.0000E+00      0.0000E+00      0.0000E+00      8.0000E-01      1.0000E+00
     342      321     1     1      5.0000E-01      8.6603E-01      0.0000E+00      0.0000E+00      0.0000E+00     -8.0000E-01      1.0000E+00
     343      344     1     1     -1.0000E+00      0.0000E+00      0.0000E+00      0.0000E+00      0.0000E+00     -8.0000E-01      1.0000E+00
     343      364     1     1     -5.0000E-01     -8.6603E-01      0.0000E+00      0.0000E+00      0.0000E+00      8.0000E-01      1.0000E+00
     343      363     1     1      5.0000E-01     -8.6603E-01      0.0000E+00      0.0000E+00      0.0000E+00     -8.0000E-01      1.0000E+00
     343      342     1     1      1.0000E+00      0.0000E+00      0.0000E+00      0.0000E+00      0.0000E+00      8.0000E-01      1.0000E+00
     343      323     1     1     -5.0000E-01      8.6603E-01      0.0000E+00      0.0000E+00      0.0000E+00      8.0000E-01      1.0000E+00
     343      322     1     1      5.0000E-01      8.6603E-01      0.0000E+00      0.0000E+00      0.0000E+00     -8.0000E-01      1.0000E+00
     344      345     1     1     -1.0000E+00      0.0000E+00      0.0000E+00      0.0000E+00      0.0000E+00     -8.0000E-01      1.0000E+00
     344      365     1     1     -5.0000E-01     -8.6603E-01      0.0000E+00      0.0000E+00      0.0000E+00      8.0000E-01      1.0000E+00
     344      364     1     1      5.0000E-01     -8.6603E-01      0.0000E+00      0.0000E+00      0.0000E+00     -8.0000E-01      1.0000E+00
     344      343     1     1      1.0000E+00      0.0000E+00      0.0000E+00      0.0000E+00      0.0000E+00      8.0000E-01      1.0000E+00
     344      324     1     1     -5.0000E-01      8.6603E-01      0.0000E+00      0.0000E+00      0.0000E+00      8.0000E-01      1.0000E+00
     344      323     1     1      5.0000E-01      8.6603E-01      0.0000E+00      0.0000E+00      0.0000E+00     -8.0000E-01      1.0000E+00
     345      346     1     1     -1.0000E+00      0.0000E+00      0.0000E+00      0.0000E+00      0.0000E+00     -8.0000E-01      1.0000E+00
     345      366     1     1     -5.0000E-01     -8.6603E-01      0.0000E+00      0.0000E+00      0.0000E+00      8.0000E-01      1.0000E+00
     345      365     1     1      5.0000E-01     -8.6603E-01      0.0000E+00      0.0000E+00      0.0000E+00     -8.0000E-01      1.0000E+00
     345      344     1     1      1.0000E+00      0.0000E+00      0.0000E+00      0.0000E+00      0.0000E+00      8.0000E-01      1.0000E+00
     345      325     1     1     -5.0000E-01      8.6603E-01      0.0000E+00      0.0000E+00      0.0000E+00      8.0000E-01      1.0000E+00
     345      324     1     1      5.0000E-01      8.6603E-01      0.0000E+00      0.0000E+00      0.0000E+00     -8.0000E-01      1.0000E+00
     346      347     1     1     -1.0000E+00      0.0000E+00      0.0000E+00      0.0000E+00      0.0000E+00     -8.0000E-01      1.0000E+00
     346      367     1     1     -5.0000E-01     -8.6603E-01      0.0000E+00      0.0000E+00      0.0000E+00      8.0000E-01      1.0000E+00
     346      366     1     1      5.0000E-01     -8.6603E-01      0.0000E+00      0.0000E+00      0.0000E+00     -8.0000E-01      1.0000E+00
     346      345     1     1      1.0000E+00      0.0000E+00      0.0000E+00      0.0000E+00      0.0000E+00      8.0000E-01      1.0000E+00
     346      326     1     1     -5.0000E-01      8.6603E-01      0.0000E+00      0.0000E+00      0.0000E+00      8.0000E-01      1.0000E+00
     346      325     1     1      5.0000E-01      8.6603E-01      0.0000E+00      0.0000E+00      0.0000E+00     -8.0000E-01      1.0000E+00
     347      348     1     1     -1.0000E+00      0.0000E+00      0.0000E+00      0.0000E+00      0.0000E+00     -8.0000E-01      1.0000E+00
     347      368     1     1     -5.0000E-01     -8.6603E-01      0.0000E+00      0.0000E+00      0.0000E+00      8.0000E-01      1.0000E+00
     347      367     1     1      5.0000E-01     -8.6603E-01      0.0000E+00      0.0000E+00      0.0000E+00     -8.0000E-01      1.0000E+00
     347      346     1     1      1.0000E+00      0.0000E+00      0.0000E+00      0.0000E+00      0.0000E+00      8.0000E-01      1.0000E+00
     347      327     1     1     -5.0000E-01      8.6603E-01      0.0000E+00      0.0000E+00      0.0000E+00      8.0000E-01      1.0000E+00
     347      326     1     1      5.0000E-01      8.6603E-01      0.0000E+00      0.0000E+00      0.0000E+00     -8.0000E-01      1.0000E+00
     348      349     1     1     -1.0000E+00      0.0000E+00      0.0000E+00      0.0000E+00      0.0000E+00     -8.0000E-01      1.0000E+00
     348      369     1     1     -5.0000E-01     -8.6603E-01      0.0000E+00      0.0000E+00      0.0000E+00      8.0000E-01      1.0000E+00
     348      368     1     1      5.0000E-01     -8.6603E-01      0.0000E+00      0.0000E+00      0.0000E+00     -8.0000E-01      1.0000E+00
     348      347     1     1      1.0000E+00      0.0000E+00      0.0000E+00      0.0000E+00      0.0000E+00      8.0000E-01      1.0000E+00
     348      328     1     1     -5.0000E-01      8.6603E-01      0.0000E+00      0.0000E+00      0.0000E+00      8.0000E-01      1.0000E+00
     348      327     1     1      5.0000E-01      8.6603E-01      0.0000E+00      0.0000E+00      0.0000E+00     -8.0000E-01      1.0000E+00
     349      350     1     1     -1.0000E+00      0.0000E+00      0.0000E+00      0.0000E+00      0.0000E+00     -8.0000E-01      1.0000E+00
     349      370     1     1     -5.0000E-01     -8.6603E-01      0.0000E+00      0.0000E+00      0.0000E+00      8.0000E-01      1.0000E+00
     349      369     1     1      5.0000E-01     -8.6603E-01      0.0000E+00      0.0000E+00      0.0000E+00     -8.0000E-01      1.0000E+00
     349      348     1     1      1.0000E+00      0.0000E+00      0.0000E+00      0.0000E+00      0.0000E+00      8.0000E-01      1.0000E+00
     349      329     1     1     -5.0000E-01      8.6603E-01      0.0000E+00      0.0000E+00      0.0000E+00      8.0000E-01      1.0000E+00
     349      328     1     1      5.0000E-01      8.6603E-01      0.0000E+00      0.0000E+00      0.0000E+00     -8.0000E-01      1.0000E+00
     350      351     1     1     -1.0000E+00      0.0000E+00      0.0000E+00      0.0000E+00      0.0000E+00     -8.0000E-01      1.0000E+00
     350      371     1     1     -5.0000E-01     -8.6603E-01      0.0000E+00      0.0000E+00      0.0000E+00      8.0000E-01      1.0000E+00
     350      370     1     1      5.0000E-01     -8.6603E-01      0.0000E+00      0.0000E+00      0.0000E+00     -8.0000E-01      1.0000E+00
     350      349     1     1      1.0000E+00      0.0000E+00      0.0000E+00      0.0000E+00      0.0000E+00      8.0000E-01      1.0000E+00
     350      330     1     1     -5.0000E-01      8.6603E-01      0.0000E+00      0.0000E+00      0.0000E+00      8.0000E-01      1.0000E+00
     350      329     1     1      5.0000E-01      8.6603E-01      0.0000E+00      0.0000E+00      0.0000E+00     -8.0000E-01      1.0000E+00
     351      352     1     1     -1.0000E+00      0.0000E+00      0.0000E+00      0.0000E+00      0.0000E+00     -8.0000E-01      1.0000E+00
     351      372     1     1     -5.0000E-01     -8.6603E-01      0.0000E+00      0.0000E+00      0.0000E+00      8.0000E-01      1.0000E+00
     351      371     1     1      5.0000E-01     -8.6603E-01      0.0000E+00      0.0000E+00      0.0000E+00     -8.0000E-01      1.0000E+00
     351      350     1     1      1.0000E+00      0.0000E+00      0.0000E+00      0.0000E+00      0.0000E+00      8.0000E-01      1.0000E+00
     351      331     1     1     -5.0000E-01      8.6603E-01      0.0000E+00      0.0000E+00      0.0000E+00      8.0000E-01      1.0000E+00
     351      330     1     1      5.0000E-01      8.6603E-01      0.0000E+00      0.0000E+00      0.0000E+00     -8.0000E-01      1.0000E+00
     352      353     1     1     -1.0000E+00      0.0000E+00      0.0000E+00      0.0000E+00      0.0000E+00     -8.0000E-01      1.0000E+00
     352      373     1     1     -5.0000E-01     -8.6603E-01      0.0000E+00      0.0000E+00      0.0000E+00      8.0000E-01      1.0000E+00
     352      372     1     1      5.0000E-01     -8.6603E-01      0.0000E+00      0.0000E+00      0.0000E+00     -8.0000E-01      1.0000E+00
     352      351     1     1      1.0000E+00      0.0000E+00      0.0000E+00      0.0000E+00      0.0000E+00      8.0000E-01      1.0000E+00
     352      332     1     1     -5.0000E-01      8.6603E-01      0.0000E+00      0.0000E+00      0.0000E+00      8.0000E-01      1.0000E+00
     352      331     1     1      5.0000E-01      8.6603E-01      0.0000E+00      0.0000E+00      0.0000E+00     -8.0000E-01      1.0000E+00
     353      354     1     1     -1.0000E+00      0.0000E+00      0.0000E+00      0.0000E+00      0.0000E+00     -8.0000E-01      1.0000E+00
     353      374     1     1     -5.0000E-01     -8.6603E-01      0.0000E+00      0.0000E+00      0.0000E+00      8.0000E-01      1.0000E+00
     353      373     1     1      5.0000E-01     -8.6603E-01      0.0000E+00      0.0000E+00      0.0000E+00     -8.0000E-01      1.0000E+00
     353      352     1     1      1.0000E+00      0.0000E+00      0.0000E+00      0.0000E+00      0.0000E+00      8.0000E-01      1.0000E+00
     353      333     1     1     -5.0000E-01      8.6603E-01      0.0000E+00      0.0000E+00      0.0000E+00      8.0000E-01      1.0000E+00
     353      332     1     1      5.0000E-01      8.6603E-01      0.0000E+00      0.0000E+00      0.0000E+00     -8.0000E-01      1.0000E+00
     354      355     1     1     -1.0000E+00      0.0000E+00      0.0000E+00      0.0000E+00      0.0000E+00     -8.0000E-01      1.0000E+00
     354      375     1     1     -5.0000E-01     -8.6603E-01      0.0000E+00      0.0000E+00      0.0000E+00      8.0000E-01      1.0000E+00
     354      374     1     1      5.0000E-01     -8.6603E-01      0.0000E+00      0.0000E+00      0.0000E+00     -8.0000E-01      1.0000E+00
     354      353     1     1      1.0000E+00      0.0000E+00      0.0000E+00      0.0000E+00      0.0000E+00      8.0000E-01      1.0000E+00
     354      334     1     1     -5.0000E-01      8.6603E-01      0.0000E+00      0.0000E+00      0.0000E+00      8.0000E-01      1.0000E+00
     354      333     1     1      5.0000E-01      8.6603E-01      0.0000E+00      0.0000E+00      0.0000E+00     -8.0000E-01      1.0000E+00
     355      356     1     1     -1.0000E+00      0.0000E+00      0.0000E+00      0.0000E+00      0.0000E+00     -8.0000E-01      1.0000E+00
     355      376     1     1     -5.0000E-01     -8.6603E-01      0.0000E+00      0.0000E+00      0.0000E+00      8.0000E-01      1.0000E+00
     355      375     1     1      5.0000E-01     -8.6603E-01      0.0000E+00      0.0000E+00      0.0000E+00     -8.0000E-01      1.0000E+00
     355      354     1     1      1.0000E+00      0.0000E+00      0.0000E+00      0.0000E+00      0.0000E+00      8.0000E-01      1.0000E+00
     355      335     1     1     -5.0000E-01      8.6603E-01      0.0000E+00      0.0000E+00      0.0000E+00      8.0000E-01      1.0000E+00
     355      334     1     1      5.0000E-01      8.6603E-01      0.0000E+00      0.0000E+00      0.0000E+00     -8.0000E-01      1.0000E+00
     356      357     1     1     -1.0000E+00      0.0000E+00      0.0000E+00      0.0000E+00      0.0000E+00     -8.0000E-01      1.0000E+00
     356      377     1     1     -5.0000E-01     -8.6603E-01      0.0000E+00      0.0000E+00      0.0000E+00      8.0000E-01      1.0000E+00
     356      376     1     1      5.0000E-01     -8.6603E-01      0.0000E+00      0.0000E+00      0.0000E+00     -8.0000E-01      1.0000E+00
     356      355     1     1      1.0000E+00      0.0000E+00      0.0000E+00      0.0000E+00      0.0000E+00      8.0000E-01      1.0000E+00
     356      336     1     1     -5.0000E-01      8.6603E-01      0.0000E+00      0.0000E+00      0.0000E+00      8.0000E-01      1.0000E+00
     356      335     1     1      5.0000E-01      8.6603E-01      0.0000E+00      0.0000E+00      0.0000E+00     -8.0000E-01      1.0000E+00
     357      358     1     1     -1.0000E+00      0.0000E+00      0.0000E+00      0.0000E+00      0.0000E+00     -8.0000E-01      1.0000E+00
     357      378     1     1     -5.0000E-01     -8.6603E-01      0.0000E+00      0.0000E+00      0.0000E+00      8.0000E-01      1.0000E+00
     357      377     1     1      5.0000E-01     -8.6603E-01      0.0000E+00      0.0000E+00      0.0000E+00     -8.0000E-01      1.0000E+00
     357      356     1     1      1.0000E+00      0.0000E+00      0.0000E+00      0.0000E+00      0.0000E+00      8.0000E-01      1.0000E+00
     357      337     1     1     -5.0000E-01      8.6603E-01      0.0000E+00      0.0000E+00      0.0000E+00      8.0000E-01      1.0000E+00
     357      336     1     1      5.0000E-01      8.6603E-01      0.0000E+00      0.0000E+00      0.0000E+00     -8.0000E-01      1.0000E+00
     358      359     1     1     -1.0000E+00      0.0000E+00      0.0000E+00      0.0000E+00      0.0000E+00     -8.0000E-01      1.0000E+00
     358      379     1     1     -5.0000E-01     -8.6603E-01      0.0000E+00      0.0000E+00      0.0000E+00      8.0000E-01      1.0000E+00
     358      378     1     1      5.0000E-01     -8.6603E-01      0.0000E+00      0.0000E+00      0.0000E+00     -8.0000E-01      1.0000E+00
     358      357     1     1      1.0000E+00      0.0000E+00      0.0000E+00      0.0000E+00      0.0000E+00      8.0000E-01      1.0000E+00
     358      338     1     1     -5.0000E-01      8.6603E-01      0.0000E+00      0.0000E+00      0.0000E+00      8.0000E-01      1.0000E+00
     358      337     1     1      5.0000E-01      8.6603E-01      0.0000E+00      0.0000E+00      0.0000E+00     -8.0000E-01      1.0000E+00
     359      360     1     1     -1.0000E+00      0.0000E+00      0.0000E+00      0.0000E+00      0.0000E+00     -8.0000E-01      1.0000E+00
     359      380     1     1     -5.0000E-01     -8.6603E-01      0.0000E+00      0.0000E+00      0.0000E+00      8.0000E-01      1.0000E+00
     359      379     1     1      5.0000E-01     -8.6603E-01      0.0000E+00      0.0000E+00      0.0000E+00     -8.0000E-01      1.0000E+00
     359      358     1     1      1.0000E+00      0.0000E+00      0.0000E+00      0.0000E+00      0.0000E+00      8.0000E-01      1.0000E+00
     359      339     1     1     -5.0000E-01      8.6603E-01      0.0000E+00      0.0000E+00      0.0000E+00      8.0000E-01      1.0000E+00
     359      338     1     1      5.0000E-01      8.6603E-01      0.0000E+00      0.0000E+00      0.0000E+00     -8.0000E-01      1.0000E+00
     360      341     1     1     -1.0000E+00      0.0000E+00      0.0000E+00      0.0000E+00      0.0000E+00     -8.0000E-01      1.0000E+00
     360      361     1     1     -5.0000E-01     -8.6603E-01      0.0000E+00      0.0000E+00      0.0000E+00      8.0000E-01      1.0000E+00
     360      380     1     1      5.0000E-01     -8.6603E-01      0.0000E+00      0.0000E+00      0.0000E+00     -8.0000E-01      1.0000E+00
     360      359     1     1      1.0000E+00      0.0000E+00      0.0000E+00      0.0000E+00      0.0000E+00      8.0000E-01      1.0000E+00
     360      340     1     1     -5.0000E-01      8.6603E-01      0.0000E+00      0.0000E+00      0.0000E+00      8.0000E-01      1.0000E+00
     360      339     1     1      5.0000E-01      8.6603E-01      0.0000E+00      0.0000E+00      0.0000E+00     -8.0000E-01      1.0000E+00
     361      362     1     1     -1.0000E+00      0.0000E+00      0.0000E+00      0.0000E+00      0.0000E+00     -8.0000E-01      1.0000E+00
     361      382     1     1     -5.0000E-01     -8.6603E-01      0.0000E+00      0.0000E+00      0.0000E+00      8.0000E-01      1.0000E+00
     361      381     1     1      5.0000E-01     -8.6603E-01      0.0000E+00      0.0000E+00      0.0000E+00     -8.0000E-01      1.0000E+00
     361      380     1     1      1.0000E+00      0.0000E+00      0.0000E+00      0.0000E+00      0.0000E+00      8.0000E-01      1.0000E+00
     361      341     1     1     -5.0000E-01      8.6603E-01      0.0000E+00      0.0000E+00      0.0000E+00      8.0000E-01      1.0000E+00
     361      360     1     1      5.0000E-01      8.6603E-01      0.0000E+00      0.0000E+00      0.0000E+00     -8.0000E-01      1.0000E+00
     362      363     1     1     -1.0000E+00      0.0000E+00      0.0000E+00      0.0000E+00      0.0000E+00     -8.0000E-01      1.0000E+00
     362      383     1     1     -5.0000E-01     -8.6603E-01      0.0000E+00      0.0000E+00      0.0000E+00      8.0000E-01      1.0000E+00
     362      382     1     1      5.0000E-01     -8.6603E-01      0.0000E+00      0.0000E+00      0.0000E+00     -8.0000E-01      1.0000E+00
     362      361     1     1      1.0000E+00      0.0000E+00      0.0000E+00      0.0000E+00      0.0000E+00      8.0000E-01      1.0000E+00
     362      342     1     1     -5.0000E-01      8.6603E-01      0.0000E+00      0.0000E+00      0.0000E+00      8.0000E-01      1.0000E+00
     362      341     1     1      5.0000E-01      8.6603E-01      0.0000E+00      0.0000E+00      0.0000E+00     -8.0000E-01      1.0000E+00
     363      364     1     1     -1.0000E+00      0.0000E+00      0.0000E+00      0.0000E+00      0.0000E+00     -8.0000E-01      1.0000E+00
     363      384     1     1     -5.0000E-01     -8.6603E-01      0.0000E+00      0.0000E+00      0.0000E+00      8.0000E-01      1.0000E+00
     363      383     1     1      5.0000E-01     -8.6603E-01      0.0000E+00      0.0000E+00      0.0000E+00     -8.0000E-01      1.0000E+00
     363      362     1     1      1.0000E+00      0.0000E+00      0.0000E+00      0.0000E+00      0.0000E+00      8.0000E-01      1.0000E+00
     363      343     1     1     -5.0000E-01      8.6603E-01      0.0000E+00      0.0000E+00      0.0000E+00      8.0000E-01      1.0000E+00
     363      342     1     1      5.0000E-01      8.6603E-01      0.0000E+00      0.0000E+00      0.0000E+00     -8.0000E-01      1.0000E+00
     364      365     1     1     -1.0000E+00      0.0000E+00      0.0000E+00      0.0000E+00      0.0000E+00     -8.0000E-01      1.0000E+00
     364      385     1     1     -5.0000E-01     -8.6603E-01      0.0000E+00      0.0000E+00      0.0000E+00      8.0000E-01      1.0000E+00
     364      384     1     1      5.0000E-01     -8.6603E-01      0.0000E+00      0.0000E+00      0.0000E+00     -8.0000E-01      1.0000E+00
     364      363     1     1      1.0000E+00      0.0000E+00      0.0000E+00      0.0000E+00      0.0000E+00      8.0000E-01      1.0000E+00
     364      344     1     1     -5.0000E-01      8.6603E-01      0.0000E+00      0.0000E+00      0.0000E+00      8.0000E-01      1.0000E+00
     364      343     1     1      5.0000E-01      8.6603E-01      0.0000E+00      0.0000E+00      0.0000E+00     -8.0000E-01      1.0000E+00
     365      366     1     1     -1.0000E+00      0.0000E+00      0.0000E+00      0.0000E+00      0.0000E+00     -8.0000E-01      1.0000E+00
     365      386     1     1     -5.0000E-01     -8.6603E-01      0.0000E+00      0.0000E+00      0.0000E+00      8.0000E-01      1.0000E+00
     365      385     1     1      5.0000E-01     -8.6603E-01      0.0000E+00      0.0000E+00      0.0000E+00     -8.0000E-01      1.0000E+00
     365      364     1     1      1.0000E+00      0.0000E+00      0.0000E+00      0.0000E+00      0.0000E+00      8.0000E-01      1.0000E+00
     365      345     1     1     -5.0000E-01      8.6603E-01      0.0000E+00      0.0000E+00      0.0000E+00      8.0000E-01      1.0000E+00
     365      344     1     1      5.0000E-01      8.6603E-01      0.0000E+00      0.0000E+00      0.0000E+00     -8.0000E-01      1.0000E+00
     366      367     1     1     -1.0000E+00      0.0000E+00      0.0000E+00      0.0000E+00      0.0000E+00     -8.0000E-01      1.0000E+00
     366      387     1     1     -5.0000E-01     -8.6603E-01      0.0000E+00      0.0000E+00      0.0000E+00      8.0000E-01      1.0000E+00
     366      386     1     1      5.0000E-01     -8.6603E-01      0.0000E+00      0.0000E+00      0.0000E+00     -8.0000E-01      1.0000E+00
     366      365     1     1      1.0000E+00      0.0000E+00      0.0000E+00      0.0000E+00      0.0000E+00      8.0000E-01      1.0000E+00
     366      346     1     1     -5.0000E-01      8.6603E-01      0.0000E+00      0.0000E+00      0.0000E+00      8.0000E-01      1.0000E+00
     366      345     1     1      5.0000E-01      8.6603E-01      0.0000E+00      0.0000E+00      0.0000E+00     -8.0000E-01      1.0000E+00
     367      368     1     1     -1.0000E+00      0.0000E+00      0.0000E+00      0.0000E+00      0.0000E+00     -8.0000E-01      1.0000E+00
     367      388     1     1     -5.0000E-01     -8.6603E-01      0.0000E+00      0.0000E+00      0.0000E+00      8.0000E-01      1.0000E+00
     367      387     1     1      5.0000E-01     -8.6603E-01      0.0000E+00      0.0000E+00      0.0000E+00     -8.0000E-01      1.0000E+00
     367      366     1     1      1.0000E+00      0.0000E+00      0.0000E+00      0.0000E+00      0.0000E+00      8.0000E-01      1.0000E+00
     367      347     1     1     -5.0000E-01      8.6603E-01      0.0000E+00      0.0000E+00      0.0000E+00      8.0000E-01      1.0000E+00
     367      346     1     1      5.0000E-01      8.6603E-01      0.0000E+00      0.0000E+00      0.0000E+00     -8.0000E-01      1.0000E+00
