################################################################################
# File type: R
# Simulation type: M
# Number of atoms:       400
# Number of ensembles:         1
################################################################################
   #iter     ens   iatom           |Mom|             M_x             M_y             M_z
      -1       1     268    1.00000000E+00  7.43344015E-01  5.39100378E-01 -3.95993002E-01
      -1       1     269    1.00000000E+00  5.14923179E-01  7.41500082E-01  4.30153168E-01
      -1       1     270    1.00000000E+00  6.34998177E-01  3.77161874E-01 -6.74185609E-01
      -1       1     271    1.00000000E+00  9.80388435E-01 -9.10937220E-02 -1.74758260E-01
      -1       1     272    1.00000000E+00  6.89672493E-01 -1.32408066E-02 -7.24000368E-01
      -1       1     273    1.00000000E+00  8.75075604E-01  1.23792013E-01 -4.67886980E-01
      -1       1     274    1.00000000E+00  9.12464534E-01 -3.57804251E-01  1.98455515E-01
      -1       1     275    1.00000000E+00 -4.20800326E-01  7.98321836E-01  4.30824015E-01
      -1       1     276    1.00000000E+00 -3.25872716E-02 -8.16382085E-01 -5.76592022E-01
      -1       1     277    1.00000000E+00 -7.65458151E-01  5.55015001E-01  3.25625809E-01
      -1       1     278    1.00000000E+00 -7.04580495E-01  6.32579739E-02  7.06798949E-01
      -1       1     279    1.00000000E+00  2.08315457E-01 -8.71470930E-02  9.74171471E-01
      -1       1     280    1.00000000E+00  5.68425472E-01  7.57571599E-01  3.20901472E-01
      -1       1     281    1.00000000E+00  9.93118231E-01 -6.85146401E-02  9.49838062E-02
      -1       1     282    1.00000000E+00  9.37175881E-01  3.19803844E-01  1.39380309E-01
      -1       1     283    1.00000000E+00 -5.66883256E-01 -1.61942423E-01  8.07723979E-01
      -1       1     284    1.00000000E+00  8.82533727E-01  4.69513365E-01  2.62948660E-02
      -1       1     285    1.00000000E+00  1.54650589E-01  8.03267925E-01  5.75190261E-01
      -1       1     286    1.00000000E+00  9.68009760E-01 -2.26862148E-01  1.07194540E-01
      -1       1     287    1.00000000E+00  9.81159448E-01  1.61055616E-01 -1.06710951E-01
