################################################################################
# File type: R
# Simulation type: H
# Number of atoms:       400
# Number of ensembles:         1
################################################################################
   #iter     ens   iatom           |Mom|             M_x             M_y             M_z
      -1       1     301    1.00000000E+00 -6.71938215E-01  7.40566358E-01 -7.77843173E-03
      -1       1     302    1.00000000E+00 -5.03644894E-01 -8.63741641E-01 -1.70938042E-02
      -1       1     303    1.00000000E+00  9.79447178E-01 -2.00525736E-01 -2.17406068E-02
      -1       1     304    1.00000000E+00 -1.27047725E-01  9.91737005E-01 -1.77929108E-02
      -1       1     305    1.00000000E+00 -9.04297036E-01 -4.25981280E-01 -2.80502876E-02
      -1       1     306    1.00000000E+00  6.92500013E-01 -7.21284947E-01 -1.38476613E-02
      -1       1     307    1.00000000E+00  4.75954280E-01  8.79443624E-01 -6.81433068E-03
      -1       1     308    1.00000000E+00 -9.83188078E-01  1.82589299E-01  1.53329619E-03
      -1       1     309    1.00000000E+00  1.26939532E-01 -9.91889640E-01 -6.42631984E-03
      -1       1     310    1.00000000E+00  9.14089713E-01  4.05468694E-01  5.92739130E-03
      -1       1     311    1.00000000E+00 -6.72395286E-01  7.40127362E-01  9.80137601E-03
      -1       1     312    1.00000000E+00 -5.14166869E-01 -8.57671708E-01  5.62772949E-03
      -1       1     313    1.00000000E+00  9.75074518E-01 -2.21876276E-01  7.76104857E-04
      -1       1     314    1.00000000E+00 -7.79130301E-02  9.96949874E-01  4.52854614E-03
      -1       1     315    1.00000000E+00 -9.17310594E-01 -3.98095951E-01 -7.80309151E-03
      -1       1     316    1.00000000E+00  6.76785042E-01 -7.36010970E-01 -1.58069158E-02
      -1       1     317    1.00000000E+00  5.01264439E-01  8.65163222E-01 -1.50519414E-02
      -1       1     318    1.00000000E+00 -9.77520264E-01  2.09695453E-01 -2.19533535E-02
      -1       1     319    1.00000000E+00  9.96514124E-02 -9.94990738E-01 -7.93893855E-03
      -1       1     320    1.00000000E+00  9.03708980E-01  4.27882405E-01 -1.50574382E-02
      -1       1     321    1.00000000E+00 -1.97126784E-01 -9.80296795E-01 -1.26183975E-02
      -1       1     322    1.00000000E+00  9.93317759E-01  1.12326384E-01 -2.65068485E-02
      -1       1     323    1.00000000E+00 -4.21949538E-01  9.06441625E-01 -1.79490232E-02
      -1       1     324    1.00000000E+00 -7.25440652E-01 -6.88189826E-01 -1.14290747E-02
      -1       1     325    1.00000000E+00  8.75926070E-01 -4.82369623E-01 -8.54795698E-03
      -1       1     326    1.00000000E+00  1.81305837E-01  9.83286178E-01 -1.66278665E-02
      -1       1     327    1.00000000E+00 -9.92524876E-01 -1.20251446E-01 -2.08317275E-02
      -1       1     328    1.00000000E+00  4.28694111E-01 -9.03330002E-01 -1.47060451E-02
      -1       1     329    1.00000000E+00  7.22676136E-01  6.91103404E-01 -1.07372170E-02
      -1       1     330    1.00000000E+00 -8.76779396E-01  4.80575988E-01 -1.74531055E-02
      -1       1     331    1.00000000E+00 -1.88051545E-01 -9.82152884E-01  3.51116740E-03
      -1       1     332    1.00000000E+00  9.94758773E-01  1.02160643E-01 -4.26448274E-03
      -1       1     333    1.00000000E+00 -3.89222512E-01  9.21140920E-01  2.28955627E-03
      -1       1     334    1.00000000E+00 -7.53006374E-01 -6.57821726E-01  1.58737898E-02
      -1       1     335    1.00000000E+00  8.54694428E-01 -5.19027839E-01  1.03700175E-02
      -1       1     336    1.00000000E+00  2.07775470E-01  9.78164164E-01  4.92169178E-03
      -1       1     337    1.00000000E+00 -9.93820933E-01 -1.09996256E-01 -1.48585818E-02
      -1       1     338    1.00000000E+00  3.98419382E-01 -9.17118005E-01 -1.25124233E-02
      -1       1     339    1.00000000E+00  7.45117191E-01  6.66802816E-01 -1.32051494E-02
      -1       1     340    1.00000000E+00 -8.68777719E-01  4.95181968E-01 -4.48268795E-03
      -1       1     341    1.00000000E+00  9.12443957E-01  4.08464923E-01 -2.45445022E-02
      -1       1     342    1.00000000E+00 -6.75007186E-01  7.37344805E-01 -2.62285850E-02
      -1       1     343    1.00000000E+00 -4.79347282E-01 -8.77353243E-01 -2.18510848E-02
      -1       1     344    1.00000000E+00  9.80961337E-01 -1.93259302E-01 -1.91232363E-02
      -1       1     345    1.00000000E+00 -1.14642474E-01  9.93142891E-01 -2.28976155E-02
      -1       1     346    1.00000000E+00 -9.08188687E-01 -4.17403560E-01 -3.11058928E-02
      -1       1     347    1.00000000E+00  6.74920474E-01 -7.37609411E-01 -2.03644345E-02
      -1       1     348    1.00000000E+00  4.80871550E-01  8.76456260E-01 -2.42276104E-02
      -1       1     349    1.00000000E+00 -9.82239086E-01  1.85493549E-01 -2.82581264E-02
      -1       1     350    1.00000000E+00  1.38021150E-01 -9.90398897E-01 -7.75798560E-03
      -1       1     351    1.00000000E+00  9.05767091E-01  4.23520921E-01 -1.46971628E-02
      -1       1     352    1.00000000E+00 -6.76300507E-01  7.36358780E-01 -1.98335800E-02
      -1       1     353    1.00000000E+00 -5.07514443E-01 -8.61626404E-01 -5.38800911E-03
      -1       1     354    1.00000000E+00  9.72152149E-01 -2.34291540E-01  5.26048152E-03
      -1       1     355    1.00000000E+00 -8.09571650E-02  9.96708059E-01  4.35689930E-03
      -1       1     356    1.00000000E+00 -9.17731168E-01 -3.97180810E-01 -4.11187296E-03
      -1       1     357    1.00000000E+00  6.79196013E-01 -7.33666268E-01 -2.06538842E-02
      -1       1     358    1.00000000E+00  4.98163955E-01  8.66689505E-01 -2.61146706E-02
      -1       1     359    1.00000000E+00 -9.77377517E-01  2.10524053E-01 -2.03177884E-02
      -1       1     360    1.00000000E+00  1.01460009E-01 -9.94674100E-01 -1.81466810E-02
      -1       1     361    1.00000000E+00 -8.75421870E-01  4.83152285E-01 -1.41569563E-02
      -1       1     362    1.00000000E+00 -1.97781195E-01 -9.80215324E-01 -7.77931277E-03
      -1       1     363    1.00000000E+00  9.92713054E-01  1.20068390E-01 -1.02163725E-02
      -1       1     364    1.00000000E+00 -4.18035777E-01  9.08317764E-01 -1.43153485E-02
      -1       1     365    1.00000000E+00 -7.24579295E-01 -6.89060790E-01 -1.34191258E-02
      -1       1     366    1.00000000E+00  8.73600699E-01 -4.85255353E-01 -3.67295576E-02
      -1       1     367    1.00000000E+00  1.79273063E-01  9.83107025E-01 -3.69018404E-02
      -1       1     368    1.00000000E+00 -9.92043369E-01 -1.24559117E-01 -1.83024850E-02
      -1       1     369    1.00000000E+00  4.17180568E-01 -9.08677809E-01 -1.62792527E-02
      -1       1     370    1.00000000E+00  7.25902476E-01  6.87684541E-01 -1.24727058E-02
      -1       1     371    1.00000000E+00 -8.79920138E-01  4.74998122E-01 -1.08321295E-02
      -1       1     372    1.00000000E+00 -1.99264693E-01 -9.79943467E-01 -2.09375445E-03
      -1       1     373    1.00000000E+00  9.92796934E-01  1.19805209E-01  9.79243696E-04
      -1       1     374    1.00000000E+00 -4.17193997E-01  9.08794793E-01 -6.41819740E-03
      -1       1     375    1.00000000E+00 -7.44586495E-01 -6.67424012E-01 -1.16678824E-02
      -1       1     376    1.00000000E+00  8.59803490E-01 -5.10581547E-01  6.66652632E-03
      -1       1     377    1.00000000E+00  2.10204179E-01  9.77652350E-01  3.17568460E-03
      -1       1     378    1.00000000E+00 -9.93893169E-01 -1.06569541E-01 -2.86234620E-02
      -1       1     379    1.00000000E+00  4.07127785E-01 -9.12917808E-01 -2.87757234E-02
      -1       1     380    1.00000000E+00  7.30960289E-01  6.81782188E-01 -2.94975354E-02
      -1       1     381    1.00000000E+00  1.15392713E-01 -9.92750319E-01 -3.36351917E-02
      -1       1     382    1.00000000E+00  9.05757430E-01  4.23157853E-01 -2.32574705E-02
      -1       1     383    1.00000000E+00 -6.84331298E-01  7.29045162E-01 -1.35582730E-02
      -1       1     384    1.00000000E+00 -4.71481528E-01 -8.81632846E-01 -2.07049187E-02
      -1       1     385    1.00000000E+00  9.83314120E-01 -1.79715820E-01 -2.82057800E-02
      -1       1     386    1.00000000E+00 -1.31672578E-01  9.90856212E-01 -2.94329518E-02
      -1       1     387    1.00000000E+00 -9.10378016E-01 -4.12930002E-01 -2.64703885E-02
      -1       1     388    1.00000000E+00  6.76060631E-01 -7.35695712E-01 -4.11563068E-02
      -1       1     389    1.00000000E+00  4.92199554E-01  8.70191053E-01 -2.25195618E-02
      -1       1     390    1.00000000E+00 -9.83180238E-01  1.82601164E-01  3.66537347E-03
      -1       1     391    1.00000000E+00  1.20732585E-01 -9.92675697E-01  4.31321243E-03
      -1       1     392    1.00000000E+00  9.01602508E-01  4.32532010E-01 -5.38317874E-03
      -1       1     393    1.00000000E+00 -6.94184205E-01  7.19591173E-01 -1.72288321E-02
      -1       1     394    1.00000000E+00 -4.70754588E-01 -8.82077994E-01 -1.81253981E-02
      -1       1     395    1.00000000E+00  9.83512406E-01 -1.80839712E-01 -5.87541705E-04
      -1       1     396    1.00000000E+00 -1.19243373E-01  9.92864497E-01  1.05303903E-03
      -1       1     397    1.00000000E+00 -9.08012665E-01 -4.18908297E-01  5.37023567E-03
      -1       1     398    1.00000000E+00  6.62236227E-01 -7.48995821E-01 -2.11764064E-02
      -1       1     399    1.00000000E+00  4.83511650E-01  8.74957559E-01 -2.58022331E-02
      -1       1     400    1.00000000E+00 -9.80766171E-01  1.94779915E-01 -1.25897839E-02
