################################################################################
# File type: R
# Simulation type: S
# Number of atoms:       441
# Number of ensembles:         1
################################################################################
   #iter     ens   iatom           |Mom|             M_x             M_y             M_z
   19999       1      65    1.00000000E+00 -1.66232817E-02 -7.68716403E-01  6.39373724E-01
   19999       1      66    1.00000000E+00  6.74176243E-01  3.69934834E-01  6.39245345E-01
   19999       1      67    1.00000000E+00 -6.57405608E-01  3.98724341E-01  6.39403446E-01
   19999       1      68    1.00000000E+00 -1.65183779E-02 -7.68731253E-01  6.39358588E-01
   19999       1      69    1.00000000E+00  6.74010951E-01  3.70035588E-01  6.39361324E-01
   19999       1      70    1.00000000E+00 -6.57271137E-01  3.98797243E-01  6.39496216E-01
   19999       1      71    1.00000000E+00 -1.67152511E-02 -7.68574853E-01  6.39541473E-01
   19999       1      72    1.00000000E+00  6.74076025E-01  3.69916374E-01  6.39361704E-01
   19999       1      73    1.00000000E+00 -6.57390868E-01  3.98704661E-01  6.39430872E-01
   19999       1      74    1.00000000E+00 -1.66610468E-02 -7.68742308E-01  6.39341594E-01
   19999       1      75    1.00000000E+00  6.74060469E-01  3.70031127E-01  6.39311699E-01
   19999       1      76    1.00000000E+00 -6.57477495E-01  3.98673764E-01  6.39361066E-01
   19999       1      77    1.00000000E+00 -1.65929513E-02 -7.68722103E-01  6.39367659E-01
   19999       1      78    1.00000000E+00  6.74064695E-01  3.69884042E-01  6.39392354E-01
   19999       1      79    1.00000000E+00 -6.57362930E-01  3.98720801E-01  6.39449530E-01
   19999       1      80    1.00000000E+00 -1.67749293E-02 -7.68707125E-01  6.39380917E-01
   19999       1      81    1.00000000E+00  6.74025634E-01  3.69940536E-01  6.39400848E-01
   19999       1      82    1.00000000E+00 -6.57343941E-01  3.98812212E-01  6.39412045E-01
   19999       1      83    1.00000000E+00 -1.67696188E-02 -7.68781678E-01  6.39291413E-01
   19999       1      84    1.00000000E+00  6.74186244E-01  3.69827200E-01  6.39297076E-01
   19999       1      85    1.00000000E+00 -1.66824761E-02 -7.68773047E-01  6.39304072E-01
   19999       1      86    1.00000000E+00  6.74022880E-01  3.70050163E-01  6.39340312E-01
   19999       1      87    1.00000000E+00 -6.57399079E-01  3.98843674E-01  6.39335729E-01
   19999       1      88    1.00000000E+00 -1.65985185E-02 -7.68764675E-01  6.39316325E-01
   19999       1      89    1.00000000E+00  6.74111165E-01  3.69882372E-01  6.39344327E-01
   19999       1      90    1.00000000E+00 -6.57434093E-01  3.98868295E-01  6.39284362E-01
   19999       1      91    1.00000000E+00 -1.67276616E-02 -7.68585802E-01  6.39527991E-01
   19999       1      92    1.00000000E+00  6.74009758E-01  3.69836682E-01  6.39477657E-01
   19999       1      93    1.00000000E+00 -6.57302117E-01  3.98818511E-01  6.39451110E-01
   19999       1      94    1.00000000E+00 -1.66415758E-02 -7.68699887E-01  6.39393104E-01
   19999       1      95    1.00000000E+00  6.74120853E-01  3.69811272E-01  6.39375241E-01
   19999       1      96    1.00000000E+00 -6.57414098E-01  3.98880040E-01  6.39297596E-01
   19999       1      97    1.00000000E+00 -1.66849646E-02 -7.68740761E-01  6.39342830E-01
   19999       1      98    1.00000000E+00  6.74095962E-01  3.69981534E-01  6.39302979E-01
   19999       1      99    1.00000000E+00 -6.57406590E-01  3.98653059E-01  6.39446881E-01
   19999       1     100    1.00000000E+00 -1.65915032E-02 -7.68692144E-01  6.39403714E-01
   19999       1     101    1.00000000E+00  6.73980561E-01  3.69887090E-01  6.39479276E-01
   19999       1     102    1.00000000E+00 -6.57409362E-01  3.98812706E-01  6.39344474E-01
   19999       1     103    1.00000000E+00 -1.66072833E-02 -7.68721175E-01  6.39368402E-01
   19999       1     104    1.00000000E+00  6.74083995E-01  3.69848867E-01  6.39392354E-01
   19999       1     105    1.00000000E+00 -6.57366989E-01  3.98771181E-01  6.39413941E-01
   19999       1     106    1.00000000E+00  6.74066246E-01  3.70028892E-01  6.39306903E-01
   19999       1     107    1.00000000E+00 -6.57474703E-01  3.98791902E-01  6.39290258E-01
   19999       1     108    1.00000000E+00 -1.65713685E-02 -7.68814908E-01  6.39256620E-01
   19999       1     109    1.00000000E+00  6.74056270E-01  3.69931096E-01  6.39374013E-01
   19999       1     110    1.00000000E+00 -6.57414502E-01  3.98683930E-01  6.39419500E-01
   19999       1     111    1.00000000E+00 -1.66461828E-02 -7.68717094E-01  6.39372296E-01
   19999       1     112    1.00000000E+00  6.74074206E-01  3.69998560E-01  6.39316064E-01
   19999       1     113    1.00000000E+00 -6.57379126E-01  3.98762514E-01  6.39406868E-01
   19999       1     114    1.00000000E+00 -1.66466030E-02 -7.68652204E-01  6.39450295E-01
   19999       1     115    1.00000000E+00  6.74025054E-01  3.69873426E-01  6.39440283E-01
   19999       1     116    1.00000000E+00 -6.57264335E-01  3.98980723E-01  6.39388753E-01
   19999       1     117    1.00000000E+00 -1.68596534E-02 -7.68743532E-01  6.39334915E-01
   19999       1     118    1.00000000E+00  6.74041386E-01  3.69982724E-01  6.39359831E-01
   19999       1     119    1.00000000E+00 -6.57462156E-01  3.98776865E-01  6.39312541E-01
   19999       1     120    1.00000000E+00 -1.67700500E-02 -7.68747780E-01  6.39332165E-01
   19999       1     121    1.00000000E+00  6.73931890E-01  3.69943473E-01  6.39497955E-01
   19999       1     122    1.00000000E+00 -6.57422678E-01  3.98759481E-01  6.39363980E-01
   19999       1     123    1.00000000E+00 -1.65214464E-02 -7.68700391E-01  6.39395614E-01
   19999       1     124    1.00000000E+00  6.74214073E-01  3.69789884E-01  6.39289313E-01
   19999       1     125    1.00000000E+00 -6.57227546E-01  3.98918440E-01  6.39465426E-01
   19999       1     126    1.00000000E+00 -1.66584475E-02 -7.68625405E-01  6.39482199E-01
   19999       1     127    1.00000000E+00 -6.57532291E-01  3.98772144E-01  6.39243352E-01
   19999       1     128    1.00000000E+00 -1.66509992E-02 -7.68791671E-01  6.39282497E-01
   19999       1     129    1.00000000E+00  6.74083976E-01  3.69963867E-01  6.39325841E-01
   19999       1     130    1.00000000E+00 -6.57377205E-01  3.98831716E-01  6.39365679E-01
   19999       1     131    1.00000000E+00 -1.66183600E-02 -7.68704460E-01  6.39388210E-01
   19999       1     132    1.00000000E+00  6.74045666E-01  3.69950729E-01  6.39373833E-01
   19999       1     133    1.00000000E+00 -6.57512035E-01  3.98827326E-01  6.39229762E-01
   19999       1     134    1.00000000E+00 -1.66809573E-02 -7.68731672E-01  6.39353863E-01
   19999       1     135    1.00000000E+00  6.73979725E-01  3.69939912E-01  6.39449601E-01
   19999       1     136    1.00000000E+00 -6.57343525E-01  3.98758087E-01  6.39446227E-01
   19999       1     137    1.00000000E+00 -1.67265174E-02 -7.68650614E-01  6.39450121E-01
   19999       1     138    1.00000000E+00  6.74072968E-01  3.69814052E-01  6.39424117E-01
   19999       1     139    1.00000000E+00 -6.57281072E-01  3.99059179E-01  6.39322582E-01
   19999       1     140    1.00000000E+00 -1.67927974E-02 -7.68662130E-01  6.39434540E-01
   19999       1     141    1.00000000E+00  6.73979042E-01  3.69818115E-01  6.39520768E-01
   19999       1     142    1.00000000E+00 -6.57458371E-01  3.98677454E-01  6.39378431E-01
   19999       1     143    1.00000000E+00 -1.67376856E-02 -7.68626955E-01  6.39478267E-01
   19999       1     144    1.00000000E+00  6.74020314E-01  3.69946660E-01  6.39402914E-01
   19999       1     145    1.00000000E+00 -6.57418234E-01  3.98848565E-01  6.39312981E-01
   19999       1     146    1.00000000E+00 -1.65989201E-02 -7.68753831E-01  6.39329354E-01
   19999       1     147    1.00000000E+00  6.74155173E-01  3.69937288E-01  6.39266146E-01
   19999       1     148    1.00000000E+00 -1.68290583E-02 -7.68867357E-01  6.39186803E-01
   19999       1     149    1.00000000E+00  6.74181641E-01  3.69945085E-01  6.39233720E-01
   19999       1     150    1.00000000E+00 -6.57319293E-01  3.98890142E-01  6.39388772E-01
   19999       1     151    1.00000000E+00 -1.66624450E-02 -7.68724009E-01  6.39363559E-01
   19999       1     152    1.00000000E+00  6.74035616E-01  3.70001940E-01  6.39354794E-01
   19999       1     153    1.00000000E+00 -6.57353986E-01  3.98684264E-01  6.39481505E-01
   19999       1     154    1.00000000E+00 -1.66547303E-02 -7.68677996E-01  6.39419079E-01
   19999       1     155    1.00000000E+00  6.73967217E-01  3.70092774E-01  6.39374325E-01
   19999       1     156    1.00000000E+00 -6.57366535E-01  3.98695107E-01  6.39461844E-01
   19999       1     157    1.00000000E+00 -1.67601289E-02 -7.68649592E-01  6.39450469E-01
   19999       1     158    1.00000000E+00  6.74055326E-01  3.69816810E-01  6.39441119E-01
   19999       1     159    1.00000000E+00 -6.57252905E-01  3.98829167E-01  6.39495047E-01
   19999       1     160    1.00000000E+00 -1.68213893E-02 -7.68601531E-01  6.39506629E-01
   19999       1     161    1.00000000E+00  6.74145156E-01  3.69763407E-01  6.39377300E-01
   19999       1     162    1.00000000E+00 -6.57321032E-01  3.98944060E-01  6.39353343E-01
   19999       1     163    1.00000000E+00 -1.68911927E-02 -7.68656382E-01  6.39438859E-01
   19999       1     164    1.00000000E+00  6.73974767E-01  3.69817252E-01  6.39525773E-01
   19999       1     165    1.00000000E+00 -6.57339405E-01  3.98700352E-01  6.39486463E-01
   19999       1     166    1.00000000E+00 -1.67383016E-02 -7.68716649E-01  6.39370427E-01
   19999       1     167    1.00000000E+00  6.74146729E-01  3.69865832E-01  6.39316396E-01
   19999       1     168    1.00000000E+00 -6.57432211E-01  3.98807039E-01  6.39324514E-01
   19999       1     169    1.00000000E+00  6.74066299E-01  3.69783791E-01  6.39448647E-01
   19999       1     170    1.00000000E+00 -6.57415933E-01  3.98966630E-01  6.39241675E-01
   19999       1     171    1.00000000E+00 -1.66755975E-02 -7.68765282E-01  6.39313590E-01
   19999       1     172    1.00000000E+00  6.74141439E-01  3.69837469E-01  6.39338382E-01
   19999       1     173    1.00000000E+00 -6.57301261E-01  3.98720805E-01  6.39512917E-01
   19999       1     174    1.00000000E+00 -1.65427709E-02 -7.68626492E-01  6.39483896E-01
   19999       1     175    1.00000000E+00  6.73953880E-01  3.69939948E-01  6.39476819E-01
   19999       1     176    1.00000000E+00 -6.57444456E-01  3.98786394E-01  6.39324799E-01
   19999       1     177    1.00000000E+00 -1.66114335E-02 -7.68664658E-01  6.39436239E-01
   19999       1     178    1.00000000E+00  6.74014673E-01  3.69876037E-01  6.39449715E-01
   19999       1     179    1.00000000E+00 -6.57248671E-01  3.98984134E-01  6.39402726E-01
   19999       1     180    1.00000000E+00 -1.68213285E-02 -7.68586852E-01  6.39524272E-01
   19999       1     181    1.00000000E+00  6.73964610E-01  3.69750468E-01  6.39575090E-01
   19999       1     182    1.00000000E+00 -6.57221767E-01  3.98867822E-01  6.39502940E-01
   19999       1     183    1.00000000E+00 -1.67289969E-02 -7.68694472E-01  6.39397333E-01
   19999       1     184    1.00000000E+00  6.74113319E-01  3.69826927E-01  6.39374129E-01
   19999       1     185    1.00000000E+00 -6.57305523E-01  3.98808611E-01  6.39453784E-01
   19999       1     186    1.00000000E+00 -1.67879036E-02 -7.68703633E-01  6.39384776E-01
   19999       1     187    1.00000000E+00  6.74037288E-01  3.69888166E-01  6.39418860E-01
   19999       1     188    1.00000000E+00 -6.57404269E-01  3.98783152E-01  6.39368144E-01
   19999       1     189    1.00000000E+00 -1.66660688E-02 -7.68807335E-01  6.39263266E-01
   19999       1     190    1.00000000E+00 -6.57371441E-01  3.98725140E-01  6.39438074E-01
   19999       1     191    1.00000000E+00 -1.66996035E-02 -7.68714220E-01  6.39374359E-01
   19999       1     192    1.00000000E+00  6.74094076E-01  3.70011376E-01  6.39287696E-01
   19999       1     193    1.00000000E+00 -6.57259310E-01  3.99023023E-01  6.39367520E-01
   19999       1     194    1.00000000E+00 -1.66026768E-02 -7.68609129E-01  6.39503212E-01
   19999       1     195    1.00000000E+00  6.73947050E-01  3.69989653E-01  6.39455261E-01
   19999       1     196    1.00000000E+00 -6.57334631E-01  3.98702978E-01  6.39489733E-01
   19999       1     197    1.00000000E+00 -1.68061711E-02 -7.68669998E-01  6.39424731E-01
   19999       1     198    1.00000000E+00  6.74067257E-01  3.69969675E-01  6.39340107E-01
   19999       1     199    1.00000000E+00 -6.57305130E-01  3.98728487E-01  6.39504151E-01
   19999       1     200    1.00000000E+00 -1.66122643E-02 -7.68621434E-01  6.39488173E-01
   19999       1     201    1.00000000E+00  6.74076098E-01  3.69894713E-01  6.39374159E-01
   19999       1     202    1.00000000E+00 -6.57349614E-01  3.98920983E-01  6.39338357E-01
   19999       1     203    1.00000000E+00 -1.68424817E-02 -7.68756387E-01  6.39319910E-01
   19999       1     204    1.00000000E+00  6.74172477E-01  3.69811626E-01  6.39320603E-01
   19999       1     205    1.00000000E+00 -6.57411868E-01  3.98910026E-01  6.39281180E-01
   19999       1     206    1.00000000E+00 -1.68067993E-02 -7.68704954E-01  6.39382691E-01
   19999       1     207    1.00000000E+00  6.74124768E-01  3.69968097E-01  6.39280380E-01
   19999       1     208    1.00000000E+00 -6.57403711E-01  3.98796210E-01  6.39360574E-01
   19999       1     209    1.00000000E+00 -1.64513536E-02 -7.68732409E-01  6.39358926E-01
   19999       1     210    1.00000000E+00  6.74086476E-01  3.69974527E-01  6.39317036E-01
   19999       1     211    1.00000000E+00 -1.64641003E-02 -7.68641217E-01  6.39468227E-01
   19999       1     212    1.00000000E+00  6.74032186E-01  3.69979834E-01  6.39371202E-01
   19999       1     213    1.00000000E+00 -6.57406183E-01  3.98766037E-01  6.39376851E-01
   19999       1     214    1.00000000E+00 -1.67691269E-02 -7.68768594E-01  6.39307160E-01
   19999       1     215    1.00000000E+00  6.74138636E-01  3.69978213E-01  6.39259901E-01
   19999       1     216    1.00000000E+00 -6.57357387E-01  3.98863537E-01  6.39366205E-01
   19999       1     217    1.00000000E+00 -1.66266571E-02 -7.68740030E-01  6.39345228E-01
   19999       1     218    1.00000000E+00  6.73985958E-01  3.69879331E-01  6.39478075E-01
   19999       1     219    1.00000000E+00 -6.57407045E-01  3.98802161E-01  6.39353434E-01
   19999       1     220    1.00000000E+00 -1.65843770E-02 -7.68579504E-01  6.39539290E-01
   19999       1     221    1.00000000E+00  6.74070588E-01  3.69862013E-01  6.39398885E-01
   19999       1     222    1.00000000E+00 -6.57366561E-01  3.98675890E-01  6.39473798E-01
   19999       1     223    1.00000000E+00 -1.67399556E-02 -7.68626727E-01  6.39478481E-01
   19999       1     224    1.00000000E+00  6.74045255E-01  3.69880335E-01  6.39414992E-01
   19999       1     225    1.00000000E+00 -6.57387062E-01  3.98875299E-01  6.39328356E-01
   19999       1     226    1.00000000E+00 -1.68579858E-02 -7.68757264E-01  6.39318448E-01
   19999       1     227    1.00000000E+00  6.74053162E-01  3.69866972E-01  6.39414387E-01
   19999       1     228    1.00000000E+00 -6.57339651E-01  3.98849645E-01  6.39393106E-01
   19999       1     229    1.00000000E+00 -1.64866221E-02 -7.68691218E-01  6.39407540E-01
   19999       1     230    1.00000000E+00  6.73983815E-01  3.70200345E-01  6.39294550E-01
   19999       1     231    1.00000000E+00 -6.57384058E-01  3.98824555E-01  6.39363101E-01
   19999       1     232    1.00000000E+00  6.74061468E-01  3.70055736E-01  6.39296402E-01
   19999       1     233    1.00000000E+00 -6.57277989E-01  3.98842237E-01  6.39461113E-01
   19999       1     234    1.00000000E+00 -1.66015281E-02 -7.68709902E-01  6.39382105E-01
   19999       1     235    1.00000000E+00  6.74129081E-01  3.69869912E-01  6.39332644E-01
   19999       1     236    1.00000000E+00 -6.57381275E-01  3.98819590E-01  6.39369059E-01
   19999       1     237    1.00000000E+00 -1.66473198E-02 -7.68749595E-01  6.39333189E-01
   19999       1     238    1.00000000E+00  6.74102860E-01  3.69917347E-01  6.39332847E-01
   19999       1     239    1.00000000E+00 -6.57375866E-01  3.98824696E-01  6.39371436E-01
   19999       1     240    1.00000000E+00 -1.66158601E-02 -7.68764939E-01  6.39315558E-01
   19999       1     241    1.00000000E+00  6.73955564E-01  3.69975794E-01  6.39454306E-01
   19999       1     242    1.00000000E+00 -6.57324850E-01  3.98756303E-01  6.39466538E-01
   19999       1     243    1.00000000E+00 -1.66482750E-02 -7.68713365E-01  6.39376726E-01
   19999       1     244    1.00000000E+00  6.73931255E-01  3.69912125E-01  6.39516758E-01
   19999       1     245    1.00000000E+00 -6.57448130E-01  3.98778210E-01  6.39326127E-01
   19999       1     246    1.00000000E+00 -1.66938202E-02 -7.68763446E-01  6.39315322E-01
   19999       1     247    1.00000000E+00  6.74165195E-01  3.69859528E-01  6.39300571E-01
   19999       1     248    1.00000000E+00 -6.57407062E-01  3.98951959E-01  6.39259954E-01
   19999       1     249    1.00000000E+00 -1.66806508E-02 -7.68760799E-01  6.39318848E-01
   19999       1     250    1.00000000E+00  6.74044199E-01  3.69879471E-01  6.39416605E-01
   19999       1     251    1.00000000E+00 -6.57517311E-01  3.98650909E-01  6.39334372E-01
   19999       1     252    1.00000000E+00 -1.64562624E-02 -7.68737813E-01  6.39352302E-01
   19999       1     253    1.00000000E+00 -6.57409823E-01  3.98860893E-01  6.39313939E-01
   19999       1     254    1.00000000E+00 -1.67124477E-02 -7.68783773E-01  6.39290391E-01
   19999       1     255    1.00000000E+00  6.74080829E-01  3.69983973E-01  6.39317524E-01
   19999       1     256    1.00000000E+00 -6.57324893E-01  3.98890415E-01  6.39382845E-01
   19999       1     257    1.00000000E+00 -1.66065717E-02 -7.68719912E-01  6.39369939E-01
   19999       1     258    1.00000000E+00  6.74044365E-01  3.69973232E-01  6.39362184E-01
   19999       1     259    1.00000000E+00 -6.57408601E-01  3.98831034E-01  6.39333823E-01
   19999       1     260    1.00000000E+00 -1.67589721E-02 -7.68679704E-01  6.39414302E-01
   19999       1     261    1.00000000E+00  6.74163697E-01  3.69692395E-01  6.39398814E-01
   19999       1     262    1.00000000E+00 -6.57273791E-01  3.98686458E-01  6.39562562E-01
   19999       1     263    1.00000000E+00 -1.67656010E-02 -7.68776499E-01  6.39297747E-01
   19999       1     264    1.00000000E+00  6.74043889E-01  3.70018765E-01  6.39336335E-01
   19999       1     265    1.00000000E+00 -6.57399815E-01  3.98754918E-01  6.39390333E-01
   19999       1     266    1.00000000E+00 -1.66900797E-02 -7.68674887E-01  6.39421895E-01
   19999       1     267    1.00000000E+00  6.74098324E-01  3.69968276E-01  6.39308161E-01
   19999       1     268    1.00000000E+00 -6.57363022E-01  3.98781755E-01  6.39411424E-01
   19999       1     269    1.00000000E+00 -1.67488139E-02 -7.68699620E-01  6.39390625E-01
   19999       1     270    1.00000000E+00  6.74111148E-01  3.69804122E-01  6.39389608E-01
   19999       1     271    1.00000000E+00 -6.57309743E-01  3.98712369E-01  6.39509460E-01
   19999       1     272    1.00000000E+00 -1.66212767E-02 -7.68715085E-01  6.39375361E-01
   19999       1     273    1.00000000E+00  6.74098005E-01  3.69992348E-01  6.39294566E-01
   19999       1     274    1.00000000E+00 -1.66900382E-02 -7.68741607E-01  6.39341680E-01
   19999       1     275    1.00000000E+00  6.73961158E-01  3.69830814E-01  6.39532272E-01
   19999       1     276    1.00000000E+00 -6.57478743E-01  3.98648890E-01  6.39375293E-01
   19999       1     277    1.00000000E+00 -1.65884038E-02 -7.68708540E-01  6.39384083E-01
   19999       1     278    1.00000000E+00  6.74016917E-01  3.69979628E-01  6.39387418E-01
   19999       1     279    1.00000000E+00 -6.57504496E-01  3.98683066E-01  6.39327499E-01
   19999       1     280    1.00000000E+00 -1.66547952E-02 -7.68815479E-01  6.39253766E-01
   19999       1     281    1.00000000E+00  6.74105136E-01  3.69826416E-01  6.39383053E-01
   19999       1     282    1.00000000E+00 -6.57362948E-01  3.98876585E-01  6.39352348E-01
   19999       1     283    1.00000000E+00 -1.68482793E-02 -7.68649726E-01  6.39447992E-01
   19999       1     284    1.00000000E+00  6.74080391E-01  3.69785187E-01  6.39432985E-01
   19999       1     285    1.00000000E+00 -6.57390242E-01  3.98841690E-01  6.39346053E-01
   19999       1     286    1.00000000E+00 -1.66731307E-02 -7.68668945E-01  6.39429480E-01
   19999       1     287    1.00000000E+00  6.73960757E-01  3.69919970E-01  6.39481128E-01
   19999       1     288    1.00000000E+00 -6.57303163E-01  3.98857228E-01  6.39425887E-01
   19999       1     289    1.00000000E+00 -1.66651422E-02 -7.68721219E-01  6.39366844E-01
   19999       1     290    1.00000000E+00  6.74158728E-01  3.69838920E-01  6.39319312E-01
   19999       1     291    1.00000000E+00 -6.57308544E-01  3.98970693E-01  6.39349563E-01
   19999       1     292    1.00000000E+00 -1.66701690E-02 -7.68680410E-01  6.39415775E-01
   19999       1     293    1.00000000E+00  6.74061659E-01  3.69946642E-01  6.39359338E-01
   19999       1     294    1.00000000E+00 -6.57450674E-01  3.98802543E-01  6.39308332E-01
   19999       1     295    1.00000000E+00  6.74044803E-01  3.69902324E-01  6.39402748E-01
   19999       1     296    1.00000000E+00 -6.57359627E-01  3.98875655E-01  6.39356343E-01
   19999       1     297    1.00000000E+00 -1.67917176E-02 -7.68709155E-01  6.39378037E-01
   19999       1     298    1.00000000E+00  6.74019967E-01  3.69897850E-01  6.39431517E-01
   19999       1     299    1.00000000E+00 -6.57342189E-01  3.98731278E-01  6.39464319E-01
   19999       1     300    1.00000000E+00 -1.67174798E-02 -7.68796245E-01  6.39275261E-01
   19999       1     301    1.00000000E+00  6.74175626E-01  3.69873297E-01  6.39281604E-01
   19999       1     302    1.00000000E+00 -6.57377579E-01  3.98794111E-01  6.39388752E-01
   19999       1     303    1.00000000E+00 -1.67661809E-02 -7.68749297E-01  6.39330441E-01
   19999       1     304    1.00000000E+00  6.74152563E-01  3.69831067E-01  6.39330356E-01
   19999       1     305    1.00000000E+00 -6.57434830E-01  3.98860188E-01  6.39288662E-01
